Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49.0,Yes,Travel_Rarely,1445,Research & Development,1,5,Life Sciences,3,Male,100,4,3,Manufacturing Director,2,Single,9.836866865194231,8931,1,No,11,3.0,1,0,10,2.0,3,1.0,8,4,7
48.0,No,Travel_Rarely,921,Research & Development,1,1,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,8.782126011728899,25265,1,No,13,3.0,3,2,5,3.0,3,8.0,3,1,3
32.0,No,Travel_Rarely,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,8.782126011728899,26075,8,No,13,4.0,3,0,4,3.0,4,9.0,0,0,0
35.906122448979595,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,8.453136215216944,2122,1,No,14,4.0,3,0,5,3.0,2,3.0,3,1,4
37.2520325203252,No,Travel_Rarely,989,Research & Development,7,2,Medical,2,Male,43,2,5,Research Director,3,Divorced,8.82834762005316,16701,5,Yes,12,3.0,4,1,29,2.0,2,9.0,3,13,8
43.0,No,Travel_Frequently,116,Research & Development,24,1,Life Sciences,1,Female,52,3,2,Research Scientist,4,Single,9.289151552400472,5340,7,No,13,3.0,1,0,18,1.0,3,8.0,7,1,7
43.034749034749034,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,9.642252650099195,5598,1,No,15,3.0,1,3,3,3.0,3,3.0,2,1,2
33.0,Yes,Travel_Rarely,1162,Sales,3,2,Medical,4,Male,41,3,2,Sales Executive,3,Married,8.1886891244442,17778,4,Yes,18,3.0,1,0,12,2.0,2,5.0,0,0,0
60.0,Yes,Travel_Rarely,504,Research & Development,10,3,Medical,1,Male,61,3,3,Manufacturing Director,3,Divorced,8.560252680876685,22573,6,No,11,3.0,2,2,17,3.0,3,11.0,0,0,0
34.0,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Female,54,3,3,Manufacturing Director,4,Single,9.36142922633904,18706,1,No,11,3.0,3,0,11,6.0,3,11.0,9,0,8
28.0,No,Travel_Frequently,1495,Research & Development,4,2,Medical,4,Male,87,3,1,Laboratory Technician,3,Married,7.86172707782398,26176,7,No,19,3.0,4,1,7,2.0,2,1.0,0,0,0
31.0,No,Travel_Rarely,930,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,7.704361167910313,12227,2,No,11,3.0,3,1,14,2.0,3,4.0,4,0,4
29.0,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Male,33,4,2,Healthcare Representative,4,Single,8.798303718484979,19383,0,No,13,3.0,3,0,10,2.0,2,5.0,7,1,8
51.0,No,Travel_Rarely,271,Research & Development,3,2,Medical,3,Female,43,2,2,Laboratory Technician,1,Married,9.483568487457813,23070,4,No,25,3.0,1,1,10,1.0,3,5.0,2,1,2
28.0,No,Travel_Frequently,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,8.496582237512113,3395,3,No,23,3.0,4,1,25,5.0,2,4.0,15,14,4
37.0,No,Travel_Rarely,999,Research & Development,26,1,Technical Degree,1,Male,92,2,1,Research Scientist,3,Divorced,7.636752112435779,15891,1,No,20,4.0,3,3,5,3.0,3,3.0,4,0,0
39.0,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,3,Male,87,3,3,Sales Executive,4,Single,8.702842538302868,14506,2,No,12,4.0,1,0,12,2.0,3,5.0,3,1,3
40.0,No,Travel_Rarely,334,Sales,2,4,Life Sciences,4,Male,88,3,4,Manager,2,Single,9.242032818708672,15896,1,No,19,4.0,2,0,22,6.0,3,5.0,10,0,4
32.0,No,Travel_Frequently,267,Research & Development,21,3,Medical,2,Female,79,4,1,Laboratory Technician,2,Married,9.104757609401117,13637,1,No,18,3.0,4,3,14,2.0,3,9.0,11,2,13
30.0,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,2,Male,69,1,1,Research Scientist,4,Married,8.453136215216944,26933,0,Yes,18,3.0,1,1,6,2.0,2,2.0,4,1,3
28.0,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,8.471986598578159,15530,3,No,12,4.0,1,0,11,2.0,1,8.0,2,1,2
43.0,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,9.775824621045972,5033,0,No,13,4.0,2,0,10,3.0,3,14.0,7,1,8
24.0,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,7.6624678152002375,7108,1,No,17,4.0,2,0,6,2.0,1,1.0,4,1,4
30.0,Yes,Travel_Frequently,266,Sales,2,1,Marketing,1,Female,57,1,5,Manager,4,Married,7.641564441260972,25846,1,No,15,4.0,4,1,33,2.0,3,1.0,14,6,9
43.0,No,Travel_Frequently,726,Research & Development,29,1,Life Sciences,4,Female,93,1,2,Healthcare Representative,3,Divorced,8.62371303479391,21143,8,No,17,3.0,4,2,11,2.0,3,5.0,0,1,6
51.0,No,Travel_Rarely,555,Sales,26,3,Marketing,3,Male,77,3,4,Sales Executive,2,Married,9.156361964425669,14864,5,No,14,3.0,4,1,23,2.0,4,10.0,4,4,8
26.0,No,Travel_Frequently,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,7.916078096302786,19665,4,No,22,3.0,2,2,10,2.0,4,7.0,7,5,7
34.0,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Male,59,2,2,Sales Executive,4,Single,8.702842538302868,12930,4,No,22,3.0,3,0,12,3.0,4,4.0,3,0,7
28.0,No,Travel_Rarely,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,8.150179269682326,3995,1,Yes,13,3.0,4,1,4,4.0,4,3.0,2,2,3
35.0,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,Male,34,3,1,Research Scientist,3,Married,9.237371711027214,10332,9,Yes,12,3.0,3,3,18,2.0,4,7.0,0,2,7
36.0,No,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,8.44741429680832,6698,1,No,16,3.0,4,0,5,2.0,3,3.0,4,0,3
37.0,No,Non-Travel,124,Sales,2,3,Marketing,3,Female,38,2,3,Sales Executive,2,Married,8.702842538302868,23537,2,No,12,3.0,1,1,30,2.0,3,5.0,7,6,12
47.0,No,Non-Travel,1186,Research & Development,3,4,Other,3,Female,44,3,1,Research Scientist,3,Married,9.38907215991958,2997,3,No,16,3.0,1,1,8,3.0,3,13.0,2,2,2
44.0,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,4,Male,70,3,1,Laboratory Technician,1,Married,8.655737000864297,4303,7,Yes,21,3.0,4,0,8,3.0,1,10.0,2,2,2
42.0,No,Travel_Rarely,929,Sales,10,3,Marketing,4,Female,55,3,2,Sales Executive,4,Single,7.771488760117616,21703,1,No,12,3.0,4,0,10,2.0,2,1.0,7,0,8
35.906122448979595,No,Travel_Rarely,793,Sales,20,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,8.453136215216944,21981,0,No,12,3.0,1,1,3,2.0,3,1.0,2,2,2
32.0,No,Travel_Rarely,1002,Research & Development,18,4,Life Sciences,4,Male,92,3,2,Manufacturing Director,4,Divorced,9.249561085129464,23793,1,Yes,15,3.0,1,2,7,2.0,3,14.0,7,1,7
35.906122448979595,No,Travel_Frequently,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,8.364973978438726,6219,4,No,22,3.0,4,2,13,2.0,4,7.0,7,5,7
33.0,No,Travel_Rarely,829,Research & Development,1,1,Life Sciences,3,Female,88,2,3,Manufacturing Director,3,Single,8.492490578775866,20925,1,No,22,3.0,3,0,12,2.0,3,9.0,8,5,8
30.0,No,Travel_Rarely,809,Research & Development,16,3,Medical,1,Male,84,4,1,Laboratory Technician,2,Married,8.75573753930647,16479,0,No,13,3.0,3,1,6,2.0,3,11.0,4,0,3
30.0,Yes,Travel_Rarely,887,Research & Development,5,2,Medical,3,Female,88,2,1,Research Scientist,3,Married,8.471986598578159,20898,1,Yes,14,3.0,1,1,8,3.0,3,3.0,7,1,7
53.0,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,9.64387450001194,25388,0,Yes,11,3.0,4,0,4,3.0,3,25.0,2,0,2
32.368,No,Travel_Rarely,559,Research & Development,10,4,Life Sciences,3,Male,82,2,2,Laboratory Technician,3,Divorced,7.7284157798410416,6227,1,No,11,3.0,2,1,9,2.0,4,5.0,7,0,0
54.0,No,Travel_Frequently,1311,Research & Development,2,3,Life Sciences,3,Female,97,3,4,Manager,4,Single,9.259320994197804,23258,2,Yes,13,3.0,3,0,30,2.0,3,5.0,4,1,2
27.0,No,Non-Travel,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,7.850103545175582,10138,8,No,24,3.0,2,0,8,2.0,3,1.0,0,0,0
32.0,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,8.735525185733225,10919,2,No,17,3.0,4,0,19,3.0,3,10.0,2,2,2
28.0,No,Non-Travel,1231,Sales,21,2,Medical,3,Male,54,3,1,Sales Representative,4,Married,7.670428522190693,21222,5,No,15,3.0,2,1,10,3.0,3,5.0,4,0,0
26.0,Yes,Travel_Frequently,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,7.768956044538332,23352,3,Yes,11,3.0,4,0,6,2.0,3,8.0,0,2,2
26.0,No,Travel_Rarely,1198,Research & Development,1,4,Other,3,Male,100,2,1,Research Scientist,1,Single,8.282735880201754,3339,3,Yes,11,3.0,2,0,6,2.0,3,5.0,2,0,2
47.0,No,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Female,52,2,1,Research Scientist,3,Single,9.750860711077213,2725,2,No,14,3.0,4,0,8,2.0,3,20.0,2,2,2
49.0,No,Travel_Rarely,201,Research & Development,10,3,Medical,2,Male,99,1,3,Research Director,3,Married,9.255887186932153,3376,3,No,12,3.0,1,1,20,3.0,3,8.0,16,1,11
36.0,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,8.826881344130634,21821,8,No,20,3.0,2,1,9,5.0,3,1.0,2,1,4
31.0,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Male,64,3,3,Manufacturing Director,3,Single,8.028455164114252,2739,9,No,14,3.0,2,0,9,1.0,3,2.0,7,0,2
26.0,No,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,8.702842538302868,6950,1,Yes,21,3.0,4,1,10,2.0,2,4.0,9,5,8
50.0,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Male,84,2,2,Sales Executive,2,Divorced,9.743670851082243,11591,7,No,12,3.0,2,1,7,2.0,4,5.0,1,1,3
32.0,No,Travel_Rarely,588,Sales,8,2,Technical Degree,3,Male,65,2,2,Sales Executive,2,Married,8.453136215216944,24624,1,Yes,11,3.0,4,0,13,2.0,3,1.0,12,11,9
33.0,No,Non-Travel,1146,Sales,25,3,Medical,2,Male,82,3,2,Sales Executive,3,Married,9.766751028962657,4905,1,No,12,3.0,1,1,10,2.0,2,10.0,7,0,1
49.0,No,Travel_Frequently,1492,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,8.542860938164814,26542,4,No,20,4.0,4,1,14,3.0,3,10.0,10,11,1
22.0,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,3,Male,86,2,1,Research Scientist,4,Single,8.702842538302868,14961,1,Yes,13,3.0,3,0,4,2.0,2,4.0,3,0,1
36.0,No,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,9.156361964425669,12449,1,No,12,3.0,3,3,6,2.0,3,10.0,5,3,3
31.0,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,4,Male,72,3,4,Research Director,4,Single,7.764720544771477,20206,6,No,18,3.0,3,0,33,2.0,3,6.0,9,3,8
28.0,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Female,46,3,5,Research Director,4,Divorced,8.453136215216944,14218,7,Yes,17,3.0,3,1,24,0.0,3,2.0,1,2,2
36.0,No,Travel_Rarely,154,Sales,7,4,Life Sciences,2,Female,41,2,1,Sales Representative,3,Married,8.137103389639302,11737,3,No,15,3.0,2,0,13,3.0,4,1.0,7,5,2
39.0,Yes,Travel_Rarely,959,Sales,1,4,Other,4,Female,81,3,2,Sales Executive,3,Single,7.710653323501202,17251,3,Yes,14,3.0,4,0,5,1.0,3,3.0,0,0,0
41.0,No,Travel_Rarely,1116,Research & Development,2,3,Medical,3,Female,49,3,1,Laboratory Technician,4,Single,9.517163087955348,7181,0,No,14,3.0,3,0,12,3.0,2,1.0,7,6,7
54.0,No,Travel_Rarely,1157,Research & Development,5,2,Medical,2,Female,57,2,2,Laboratory Technician,4,Married,9.51406802284643,11912,1,No,14,3.0,3,1,15,5.0,4,5.0,10,4,13
56.0,No,Travel_Rarely,1223,Research & Development,8,3,Technical Degree,3,Female,59,3,3,Healthcare Representative,3,Divorced,8.356319965828153,8202,1,No,13,3.0,2,3,17,3.0,3,2.0,14,12,8
37.2520325203252,No,Travel_Rarely,618,Research & Development,4,3,Life Sciences,2,Male,76,3,1,Research Scientist,3,Single,8.81358720447004,17808,1,No,19,3.0,3,0,1,2.0,3,8.0,1,0,0
43.0,No,Travel_Rarely,770,Sales,10,4,Marketing,3,Female,73,2,3,Sales Executive,3,Divorced,8.702842538302868,5569,0,Yes,14,3.0,2,2,9,2.0,3,4.0,7,2,7
43.034749034749034,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,2,Female,46,4,2,Laboratory Technician,3,Married,9.20833836930551,25348,1,No,17,3.0,4,2,10,1.0,2,10.0,9,6,8
54.0,No,Travel_Rarely,638,Research & Development,1,3,Medical,3,Male,40,2,3,Healthcare Representative,1,Married,9.785773264516571,3142,2,Yes,13,3.0,3,1,21,2.0,2,10.0,9,9,5
51.0,No,Travel_Rarely,1142,Research & Development,23,4,Medical,3,Male,30,3,1,Laboratory Technician,1,Married,9.880065382591635,16002,3,Yes,15,3.0,3,1,4,5.0,3,20.0,2,2,2
26.0,No,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,7.994969522697877,17536,1,Yes,11,3.0,3,3,1,2.0,3,4.0,0,0,0
43.0,Yes,Travel_Rarely,1337,Human Resources,22,3,Human Resources,1,Male,58,2,1,Human Resources,2,Married,8.171599480345463,19555,1,No,12,3.0,1,0,1,2.0,3,9.0,0,0,0
36.0,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,Male,43,2,2,Manufacturing Director,4,Married,8.453136215216944,4051,9,Yes,13,3.0,4,1,8,2.0,3,3.0,3,0,2
20.0,Yes,Travel_Frequently,660,Research & Development,15,3,Other,1,Female,81,3,2,Laboratory Technician,3,Divorced,7.98139158158007,7858,7,No,14,3.0,2,1,9,5.0,2,1.0,0,0,0
38.0,No,Travel_Frequently,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,7.799753318287247,20328,4,No,16,4.0,3,1,6,3.0,3,4.0,0,0,0
29.0,No,Travel_Frequently,1031,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,8.976893927666076,15000,6,No,15,3.0,3,1,12,5.0,3,11.0,0,0,0
37.0,Yes,Travel_Rarely,1060,Sales,1,3,Life Sciences,4,Male,54,3,1,Sales Representative,2,Single,8.698347400458186,8319,1,Yes,11,3.0,1,0,3,2.0,4,7.0,2,2,2
31.0,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Male,55,3,2,Sales Executive,4,Married,9.355046592975441,13586,1,Yes,11,4.0,4,0,10,3.0,3,5.0,8,0,9
41.0,No,Non-Travel,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,7.653020413804189,6225,0,No,12,3.0,1,1,6,2.0,2,1.0,3,0,2
48.0,No,Travel_Rarely,791,Research & Development,2,2,Medical,3,Male,38,4,2,Healthcare Representative,2,Married,8.59062950948942,9931,1,No,24,3.0,4,1,8,2.0,3,1.0,7,3,7
27.0,No,Travel_Rarely,1195,Research & Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,8.246958032568177,20462,9,No,23,3.0,4,1,22,2.0,3,5.0,8,11,8
35.0,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,9.248406572782638,24439,3,No,16,3.0,2,0,29,3.0,2,16.0,2,0,3
32.0,No,Travel_Frequently,440,Research & Development,21,3,Medical,3,Female,42,3,1,Research Scientist,4,Married,7.796469243086058,6672,1,No,11,3.0,3,1,5,2.0,1,4.0,2,0,2
38.0,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,2,Female,91,3,1,Laboratory Technician,1,Married,8.782126011728899,7679,0,No,14,4.0,2,0,6,3.0,4,8.0,0,1,4
27.0,No,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,8.34924780056679,24032,1,No,19,3.0,3,2,14,2.0,3,3.0,10,5,7
35.906122448979595,No,Travel_Frequently,977,Research & Development,10,3,Technical Degree,4,Female,45,4,1,Research Scientist,3,Married,8.363109176033522,12826,2,No,16,3.0,4,1,4,4.0,3,1.0,2,2,2
29.0,No,Travel_Rarely,1240,Research & Development,9,3,Medical,1,Female,63,3,1,Research Scientist,3,Married,7.836764783264067,12154,2,No,19,3.0,2,1,18,5.0,3,4.0,4,0,3
35.0,No,Travel_Rarely,691,Sales,8,4,Marketing,3,Male,48,3,2,Sales Executive,2,Married,8.623533227187563,21173,0,No,11,3.0,4,1,10,2.0,3,5.0,7,4,2
40.0,Yes,Travel_Rarely,109,Research & Development,5,3,Medical,2,Female,60,3,1,Laboratory Technician,2,Single,8.644178203170727,25725,0,No,17,3.0,1,0,4,4.0,3,11.0,2,1,2
30.0,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,8.182838710766026,17312,5,No,11,4.0,1,0,24,2.0,2,11.0,6,4,14
32.0,No,Travel_Rarely,1344,Research & Development,7,3,Medical,4,Female,37,4,1,Research Scientist,4,Divorced,7.7706452341291765,5228,4,No,14,3.0,4,3,7,4.0,4,8.0,4,2,2
35.906122448979595,No,Travel_Rarely,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,8.563695025067657,4761,2,No,11,3.0,1,1,16,3.0,4,1.0,0,0,0
51.0,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,8.601718146485926,11924,8,No,14,4.0,4,0,10,2.0,3,10.0,2,2,2
48.0,No,Non-Travel,1137,Research & Development,21,1,Life Sciences,4,Male,51,3,2,Healthcare Representative,4,Married,9.734180932819669,19170,1,Yes,25,4.0,4,1,10,3.0,1,5.0,6,0,7
35.0,No,Travel_Rarely,1093,Sales,6,4,Medical,2,Male,87,3,2,Sales Executive,3,Single,8.371704884667631,24301,1,No,16,3.0,1,0,12,2.0,3,5.0,8,5,7
37.0,Yes,Travel_Rarely,723,Research & Development,8,4,Medical,3,Female,85,2,2,Research Scientist,2,Married,8.453136215216944,17747,2,No,15,3.0,1,0,11,5.0,2,1.0,2,7,7
34.0,Yes,Non-Travel,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,7.999342952713282,3339,3,Yes,14,3.0,2,0,10,2.0,1,0.0,2,0,3
35.0,No,Travel_Rarely,1214,Research & Development,1,3,Medical,2,Male,30,2,1,Research Scientist,3,Single,8.785692444451245,26278,1,No,18,3.0,1,0,6,5.0,3,1.0,4,0,4
38.0,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8.956222016362542,16495,3,Yes,12,3.0,3,0,9,6.0,2,5.0,2,0,1
55.0,No,Travel_Frequently,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,8.76170676846664,25518,0,No,13,3.0,3,2,10,3.0,2,8.0,5,1,6
29.0,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,8.702842538302868,4185,3,No,18,3.0,1,1,9,2.0,1,4.0,7,1,7
32.0,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,2,Male,72,2,3,Healthcare Representative,1,Single,8.4040244933106,12355,1,No,12,3.0,1,0,10,2.0,2,3.0,7,1,9
43.034749034749034,No,Travel_Frequently,541,Sales,2,1,Technical Degree,3,Male,62,3,1,Sales Representative,1,Divorced,9.231024963169016,9518,3,No,13,3.0,3,1,3,2.0,3,2.0,0,0,0
42.0,No,Travel_Frequently,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,9.52937575208596,4060,8,No,19,3.0,3,2,8,2.0,2,5.0,0,0,0
39.0,No,Non-Travel,574,Research & Development,20,1,Medical,4,Female,40,3,1,Laboratory Technician,4,Married,8.201385955238608,7003,1,No,13,4.0,2,0,11,2.0,4,1.0,8,3,10
43.034749034749034,No,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,9.23317760587894,20364,3,No,14,3.0,4,0,23,2.0,4,21.0,7,15,17
39.0,No,Travel_Rarely,439,Research & Development,9,3,Life Sciences,3,Female,70,3,2,Laboratory Technician,2,Single,9.748177867988971,8770,9,No,15,3.0,3,0,9,4.0,2,19.0,4,0,3
54.0,No,Travel_Rarely,812,Sales,10,3,Medical,4,Female,69,2,1,Sales Representative,3,Single,8.237479288613633,9724,1,No,12,3.0,1,0,0,3.0,3,1.0,0,0,0
37.2520325203252,Yes,Travel_Rarely,1125,Research & Development,16,1,Life Sciences,2,Male,72,1,1,Research Scientist,1,Single,8.913011922472597,4681,1,Yes,22,3.0,2,0,10,3.0,3,5.0,2,6,7
45.0,No,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,8.406708458240965,11873,4,Yes,20,3.0,2,1,9,2.0,2,3.0,0,0,0
31.0,No,Travel_Rarely,1184,Sales,2,4,Medical,2,Female,62,3,2,Sales Executive,2,Married,7.029087564149662,25440,5,No,12,3.0,4,3,5,4.0,3,1.0,0,0,0
35.906122448979595,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8.458928283284262,19989,3,No,14,3.0,3,1,12,2.0,2,11.0,8,4,7
43.034749034749034,No,Non-Travel,645,Research & Development,9,2,Life Sciences,3,Female,54,3,1,Research Scientist,1,Single,9.368454615069874,7172,1,No,25,3.0,3,0,1,2.0,3,8.0,1,0,0
35.906122448979595,No,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,8.453136215216944,14004,4,No,14,3.0,4,0,9,6.0,3,0.0,2,0,2
35.0,No,Travel_Frequently,391,Research & Development,15,2,Life Sciences,3,Male,96,3,1,Research Scientist,4,Single,7.693481640835175,19281,1,No,14,3.0,4,0,0,2.0,3,3.0,0,0,0
40.0,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Female,41,2,2,Sales Executive,3,Married,8.400209835930418,24835,2,No,18,3.0,4,0,6,3.0,3,7.0,2,2,2
37.2520325203252,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,8.782126011728899,20338,1,No,12,4.0,2,0,10,2.0,3,9.0,9,8,7
36.0,No,Travel_Rarely,1469,Research & Development,1,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,7.831617276352611,17881,1,No,11,4.0,2,1,5,6.0,3,11.0,2,0,4
35.906122448979595,No,Travel_Rarely,854,Sales,1,4,Medical,4,Male,68,3,5,Manager,4,Divorced,8.39840965542627,24118,3,No,11,3.0,3,1,32,2.0,2,15.0,0,0,6
36.0,No,Travel_Frequently,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,9.183791036742646,23848,4,No,17,3.0,4,0,12,6.0,4,9.0,5,1,2
43.034749034749034,No,Non-Travel,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,9.086363192156472,13422,6,Yes,12,3.0,3,0,6,2.0,3,9.0,3,1,2
32.0,No,Non-Travel,587,Sales,2,4,Life Sciences,4,Male,57,3,3,Sales Executive,3,Divorced,7.907651594711089,8935,1,Yes,19,3.0,1,1,10,3.0,2,7.0,8,9,6
40.0,No,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,8.702842538302868,20431,0,No,12,4.0,4,0,6,2.0,3,4.0,0,1,2
28.0,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,7.622663951323595,18016,1,Yes,24,3.0,3,0,1,2.0,1,5.0,0,0,1
46.0,No,Travel_Rarely,125,Research & Development,9,2,Medical,4,Male,83,2,1,Laboratory Technician,3,Single,9.246479418592056,16117,1,No,13,3.0,1,0,10,5.0,3,10.0,0,1,8
26.0,No,Travel_Rarely,891,Sales,4,2,Life Sciences,2,Male,99,2,2,Sales Executive,4,Single,7.963807953231451,12090,1,Yes,11,3.0,2,0,5,2.0,3,8.0,4,1,3
55.0,No,Travel_Rarely,1358,Research & Development,24,1,Life Sciences,4,Female,67,3,1,Laboratory Technician,3,Divorced,9.720705889909716,13335,1,No,22,3.0,2,1,1,2.0,3,5.0,0,0,0
32.368,No,Travel_Frequently,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,7.884199933676039,2125,8,No,18,3.0,3,1,16,3.0,4,9.0,7,1,7
43.034749034749034,No,Non-Travel,1211,Sales,5,4,Marketing,1,Male,98,3,2,Sales Executive,4,Single,9.156361964425669,20445,4,Yes,21,3.0,3,0,14,2.0,3,10.0,6,0,8
26.0,No,Travel_Frequently,131,Sales,2,3,Marketing,3,Male,86,3,2,Sales Executive,1,Single,8.039802343736485,6039,0,Yes,12,4.0,4,0,4,2.0,3,6.0,2,0,2
28.0,No,Travel_Rarely,1144,Research & Development,7,4,Medical,3,Male,30,3,2,Manufacturing Director,3,Married,8.460411177317253,16044,2,No,14,3.0,3,0,7,0.0,4,5.0,0,0,0
32.368,No,Travel_Rarely,141,Sales,3,1,Other,3,Male,98,3,2,Sales Executive,1,Married,7.726212650507529,14363,1,Yes,18,3.0,4,0,5,2.0,3,2.0,3,0,3
34.0,No,Non-Travel,616,Research & Development,2,2,Life Sciences,3,Male,99,3,1,Laboratory Technician,1,Married,7.7437032581737535,25605,4,No,17,4.0,4,1,7,2.0,2,5.0,3,0,2
43.034749034749034,No,Travel_Rarely,196,Sales,29,4,Marketing,1,Male,91,2,2,Sales Executive,4,Married,9.555205857955418,13402,1,No,14,3.0,1,2,13,2.0,3,1.0,7,5,7
